contract,sample_id,planet,measure,jhora_value_virupa,pyjhora_value_virupa,signed_delta_virupa,absolute_delta_virupa,tolerance_virupa,pass_fail,jhora_evidence_path,jhora_evidence_sha256,pyjhora_source,notes
GANN_JHORA_PYJHORA_COMPARISON_V1,case_8_event_start,SUN,sthana,174.200000000,174.210000000,-0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_8_event_start_shadbala_breakup_locked.jpg,CC3008068069F93EDBB85C66764B379A7CCE20FF2838A877CCBE1EC4ABBA44F2,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,SUN,sthana,142.140000000,142.140000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,SUN,kaala,176.960000000,197.300000000,-20.340000000,20.340000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,SUN,dig,9.380000000,8.570000000,0.810000000,0.810000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,SUN,chesta,52.610000000,0.000000000,52.610000000,52.610000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,SUN,naisargika,60.000000000,60.000000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,SUN,drik,-13.570000000,-16.320000000,2.750000000,2.750000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,SUN,total,374.910000000,391.690000000,-16.780000000,16.780000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_summary_locked.jpg,BD3D35AB51807ED46F159061BE2D057F16DF77D7DAD0C186B71514F76AA88E2D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MOON,sthana,273.800000000,273.800000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MOON,kaala,171.140000000,60.220000000,110.920000000,110.920000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MOON,dig,57.880000000,58.680000000,-0.800000000,0.800000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MOON,chesta,7.260000000,0.000000000,7.260000000,7.260000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MOON,naisargika,51.430000000,51.430000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MOON,drik,-5.720000000,-16.630000000,10.910000000,10.910000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MOON,total,548.530000000,430.140000000,118.390000000,118.390000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_summary_locked.jpg,BD3D35AB51807ED46F159061BE2D057F16DF77D7DAD0C186B71514F76AA88E2D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MARS,sthana,172.990000000,172.990000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MARS,kaala,242.360000000,162.660000000,79.700000000,79.700000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MARS,dig,14.530000000,15.330000000,-0.800000000,0.800000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MARS,chesta,30.880000000,30.670000000,0.210000000,0.210000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MARS,naisargika,17.140000000,17.140000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MARS,drik,-8.480000000,-3.490000000,-4.990000000,4.990000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MARS,total,469.420000000,395.300000000,74.120000000,74.120000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_summary_locked.jpg,BD3D35AB51807ED46F159061BE2D057F16DF77D7DAD0C186B71514F76AA88E2D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MERCURY,sthana,191.830000000,191.830000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MERCURY,kaala,274.780000000,214.980000000,59.800000000,59.800000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MERCURY,dig,39.990000000,39.980000000,0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MERCURY,chesta,3.870000000,3.890000000,-0.020000000,0.020000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MERCURY,naisargika,25.700000000,25.710000000,-0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MERCURY,drik,-14.260000000,-16.320000000,2.060000000,2.060000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,MERCURY,total,521.910000000,460.070000000,61.840000000,61.840000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_summary_locked.jpg,BD3D35AB51807ED46F159061BE2D057F16DF77D7DAD0C186B71514F76AA88E2D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,JUPITER,sthana,237.330000000,237.330000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,JUPITER,kaala,136.450000000,156.490000000,-20.040000000,20.040000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,JUPITER,dig,32.820000000,32.820000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,JUPITER,chesta,7.160000000,7.210000000,-0.050000000,0.050000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,JUPITER,naisargika,34.280000000,34.290000000,-0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,JUPITER,drik,-6.510000000,-16.630000000,10.120000000,10.120000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,JUPITER,total,441.540000000,451.510000000,-9.970000000,9.970000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_summary_locked.jpg,BD3D35AB51807ED46F159061BE2D057F16DF77D7DAD0C186B71514F76AA88E2D,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_127_sr_touch_start,VENUS,sthana,231.830000000,231.830000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_127_sr_touch_start_shadbala_breakup_locked.jpg,86A7B5071B7C548006A42F31DB5086A89E7F49947AB500F027D072E130393C97,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
