sample_id,planet,measure,external_value_virupa,source
case_8_event_start,SUN,nathonnatha,40.650000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,SATURN,abda,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,SUN,masa,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MOON,masa,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MARS,masa,30.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MERCURY,masa,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,JUPITER,masa,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,VENUS,masa,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,SATURN,masa,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,SUN,vara,45.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MOON,vara,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MARS,vara,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MERCURY,vara,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,JUPITER,vara,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,VENUS,vara,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,SATURN,vara,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,SUN,hora,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MOON,hora,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MARS,hora,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MERCURY,hora,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,JUPITER,hora,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,VENUS,hora,60.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,SATURN,hora,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,SUN,ayana,23.920000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MOON,ayana,0.330000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MARS,ayana,27.410000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MERCURY,ayana,44.190000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,JUPITER,ayana,0.010000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,VENUS,ayana,25.680000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,SATURN,ayana,9.700000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,SUN,yuddha,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MOON,yuddha,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MARS,yuddha,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MERCURY,yuddha,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,JUPITER,yuddha,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,VENUS,yuddha,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,SATURN,yuddha,0.000000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,SUN,total,63.490000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MOON,total,220.820000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MARS,total,97.720000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,MERCURY,total,84.130000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,JUPITER,total,139.700000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,VENUS,total,225.370000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
gann_reference_tokyo,SATURN,total,50.010000000,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
